segment_id,hour_of_day,day_of_week,weather,cumulative_delay,actual_travel_time
11,21,0,0,1.3,14.66
13,11,4,0,1.7,17.44
9,20,3,1,0.7,14.21
7,19,2,1,1.7,15.93
9,12,0,0,0.8,12.14
13,15,5,0,3.3,18.85
3,20,0,1,2.1,6.79
3,20,2,0,4.7,9.27
1,18,0,0,1.1,4.46
2,15,6,0,2.1,4.29
3,11,2,0,0.9,4.23
15,6,6,0,8.2,26.1
6,16,6,0,2.2,9.02
13,8,1,1,0.6,28.76
1,18,2,0,1.0,2.36
19,6,1,0,0.3,23.14
1,17,5,0,0.1,2.52
2,20,4,1,2.2,6.01
15,21,4,0,1.2,17.99
14,15,6,0,10.0,26.09
19,17,0,0,0.6,32.8
11,14,2,0,4.7,18.05
15,18,0,2,1.1,39.95
6,14,2,0,0.8,9.1
9,10,0,0,10.5,24.91
5,9,4,1,4.9,15.45
2,17,5,0,3.0,5.33
6,21,4,0,3.6,10.16
18,14,0,0,14.3,35.73
19,14,2,0,2.7,25.29
9,20,3,0,0.3,11.2
6,8,5,0,0.2,10.04
14,10,2,0,3.3,27.58
13,8,0,0,3.2,26.35
11,15,2,0,4.1,17.86
12,7,1,1,0.3,17.78
19,6,2,1,8.7,37.65
19,17,4,0,2.4,34.64
19,15,6,2,3.1,36.04
13,7,4,0,0.1,17.42
14,13,1,0,9.7,25.76
18,16,5,0,2.5,23.96
12,13,2,0,2.5,16.82
4,8,5,0,8.6,14.93
10,12,3,0,8.0,20.64
17,21,2,0,0.7,21.32
4,12,4,0,8.0,13.38
12,7,6,2,4.0,22.71
13,14,4,0,0.1,15.37
4,8,5,0,0.8,7.35
10,7,0,1,1.6,18.3
3,17,4,0,2.6,7.12
15,8,0,0,3.6,30.48
2,7,4,0,0.7,1.69
17,20,4,1,5.4,31.58
6,13,6,1,5.6,14.05
8,10,3,0,3.0,16.75
3,8,0,0,7.6,14.04
18,10,0,0,5.0,35.1
1,16,4,0,0.8,1.86
16,16,0,2,4.8,31.28
7,13,4,0,9.2,18.44
3,12,4,0,0.4,4.35
4,11,5,0,11.5,16.31
9,19,2,0,0.1,16.01
5,18,0,2,2.2,12.43
19,6,6,1,4.5,33.97
15,15,1,0,4.7,23.81
8,6,5,1,4.0,16.02
6,6,0,0,2.3,9.09
18,19,6,0,3.2,35.66
19,15,0,0,3.6,25.94
15,19,3,0,2.0,29.33
7,13,1,0,2.7,12.43
10,13,1,0,5.6,17.8
6,19,6,0,1.1,10.47
14,12,3,0,2.2,19.55
17,11,3,0,0.0,20.16
9,9,0,0,3.5,19.16
19,6,2,0,0.7,23.84
5,20,6,1,2.0,10.01
7,20,3,0,0.7,8.9
19,14,1,0,0.1,23.67
7,20,6,0,2.0,10.36
2,6,1,0,1.7,3.69
16,9,0,0,1.7,27.85
13,8,6,0,0.7,23.0
8,12,2,0,8.8,19.08
6,10,4,1,0.0,12.26
6,10,6,0,6.7,17.57
9,9,3,0,4.0,18.9
4,6,3,0,0.6,5.06
11,10,0,0,1.9,20.89
5,9,5,0,13.5,22.35
17,19,5,0,3.1,31.96
7,15,2,0,0.4,9.58
15,18,1,1,1.8,34.37
15,13,1,0,1.9,20.63
14,7,4,1,4.9,26.26
13,13,1,0,7.4,23.43
11,6,5,0,0.3,15.03
13,18,5,0,1.1,23.79
9,9,3,0,1.1,16.5
10,8,4,0,16.6,33.24
4,10,2,2,2.5,12.73
17,18,4,0,6.4,35.78
14,10,6,1,1.7,33.28
18,10,2,1,3.8,42.82
11,21,5,0,1.0,13.72
16,17,1,0,7.3,34.96
1,9,0,0,1.8,4.41
7,13,4,1,4.9,16.45
10,8,4,1,0.9,23.96
9,17,3,0,3.5,20.0
3,9,3,0,1.6,5.18
14,6,5,0,0.1,16.95
15,12,2,1,1.6,23.0
2,6,0,2,2.4,6.69
14,20,6,0,0.5,17.4
16,7,3,0,0.6,20.54
7,16,3,0,1.9,10.87
4,12,1,0,1.3,6.57
18,6,1,1,1.7,28.8
5,16,5,0,1.9,7.83
6,8,5,0,0.5,9.27
7,18,3,0,0.6,11.43
15,11,2,0,5.7,22.58
1,11,6,0,0.5,2.76
4,11,0,1,3.3,10.33
1,16,3,0,1.6,2.84
11,18,2,0,10.3,29.15
18,7,2,0,0.2,20.83
14,7,3,0,5.3,21.92
11,11,2,0,2.0,15.78
10,15,4,0,0.0,11.45
17,10,2,0,0.9,30.68
4,19,3,0,1.6,7.92
15,12,2,1,1.1,22.27
16,12,6,0,1.4,20.19
13,10,3,0,7.5,30.43
9,13,1,0,1.3,11.6
11,15,3,1,1.6,18.31
11,11,2,0,4.3,18.1
6,20,3,0,4.7,10.78
1,10,0,0,0.3,3.29
6,9,3,0,3.7,15.43
13,12,3,1,2.0,20.36
5,9,0,2,0.4,12.61
15,10,0,0,0.9,26.25
18,10,0,1,0.1,39.59
14,6,5,0,1.3,18.2
15,20,4,0,0.9,18.37
5,6,5,1,1.4,9.48
4,8,3,0,2.6,10.32
2,20,5,0,4.0,5.26
7,19,5,1,2.8,17.24
10,16,0,0,3.4,15.56
16,8,0,0,6.0,33.77
10,7,1,0,6.2,19.2
18,17,5,1,5.9,45.57
17,7,4,1,0.5,25.46
13,11,3,0,0.9,15.74
1,18,6,1,2.1,4.1
1,6,6,1,1.3,2.27
15,11,2,0,0.4,17.35
1,10,4,1,1.0,3.6
6,11,4,0,11.1,18.21
13,10,1,0,1.3,25.19
1,12,3,0,1.6,3.06
5,6,3,0,0.0,7.99
9,18,0,0,3.8,20.88
17,8,0,0,1.6,32.29
16,11,4,0,0.3,19.98
8,6,1,0,10.4,20.19
17,18,3,0,4.5,33.94
15,16,1,1,3.9,24.82
1,16,2,1,9.5,10.88
12,12,6,1,1.6,18.83
5,9,3,0,3.8,12.24
6,8,0,1,0.7,12.6
1,15,4,0,3.6,5.3
1,14,1,0,0.0,1.4
10,6,6,0,0.4,12.34
10,13,6,0,1.7,15.12
3,6,6,1,0.0,4.95
17,18,0,0,1.9,30.54
19,19,4,0,2.2,34.98
11,10,0,1,2.9,26.17
18,15,3,0,0.3,21.72
2,13,1,1,0.6,3.61
9,11,2,1,2.9,15.51
17,12,5,0,3.2,24.17
14,16,6,0,0.1,16.31
4,13,0,0,2.3,8.0
17,18,5,0,4.6,34.01
17,11,1,0,0.2,20.62
12,16,3,0,1.6,16.51
18,11,0,2,1.2,31.34
3,16,3,1,7.3,10.97
11,11,2,1,0.6,17.76
18,10,6,0,1.1,32.64
4,13,2,0,6.9,11.9
17,18,6,0,1.2,31.72
18,7,4,0,2.3,25.62
5,12,4,1,0.1,7.85
14,20,4,2,12.6,35.06
10,9,3,0,5.2,23.21
15,6,4,1,3.0,24.15
1,18,1,0,0.2,2.33
16,10,5,0,0.2,27.74
11,8,5,0,2.4,21.68
6,9,3,0,1.0,11.52
16,12,3,1,2.9,27.17
2,10,4,1,2.7,7.11
1,19,6,0,5.5,7.77
9,20,5,0,1.0,11.56
12,9,5,0,2.6,24.09
17,6,4,1,4.5,31.1
15,11,3,2,2.0,27.23
19,16,2,1,5.3,33.33
10,15,6,1,0.4,14.43
12,11,2,0,4.0,18.8
14,21,4,0,8.6,26.28
9,12,2,0,1.2,12.3
13,21,1,0,1.4,17.4
3,6,1,1,0.3,6.18
14,19,1,1,3.1,34.61
10,9,3,0,2.4,20.63
16,17,3,0,0.1,28.68
7,14,3,0,4.2,12.49
4,20,3,0,5.3,9.89
11,17,3,0,7.1,23.85
16,19,4,0,2.4,30.41
4,15,2,2,1.8,8.34
17,11,4,0,6.3,25.92
13,7,2,0,1.5,15.84
11,9,4,0,3.2,22.26
3,11,1,2,2.9,8.75
9,9,0,1,1.4,20.81
6,20,3,0,0.3,6.47
11,15,0,2,0.1,18.62
16,12,0,0,1.7,22.07
19,17,1,0,2.0,35.23
5,18,0,0,5.2,13.67
14,8,0,0,1.6,27.05
17,11,1,0,1.0,22.31
3,18,2,2,1.9,8.04
4,20,4,1,0.8,6.55
16,21,5,0,0.3,20.93
16,17,0,0,0.4,29.13
4,9,3,0,1.2,8.83
19,8,1,0,0.0,32.67
17,17,6,0,0.7,29.67
13,8,6,0,4.6,26.77
1,19,0,1,0.8,3.92
12,7,5,1,0.4,18.7
4,16,2,0,8.9,13.89
11,8,2,0,2.9,23.13
5,18,5,0,0.2,8.08
2,17,3,0,0.2,4.24
17,19,0,0,2.8,33.02
8,15,3,0,2.3,12.94
6,6,2,0,0.2,7.4
9,20,6,1,0.8,14.3
13,8,2,0,7.9,32.42
11,14,4,1,2.5,18.99
16,9,2,0,1.7,29.83
16,20,1,1,0.9,23.64
2,8,4,0,0.4,4.27
10,21,3,0,1.5,13.35
12,13,2,0,7.7,21.76
8,6,5,0,0.1,9.11
11,10,1,0,14.1,32.65
10,6,4,2,0.7,16.6
13,12,1,1,1.6,21.78
17,10,4,0,0.1,28.86
7,20,4,0,2.6,12.06
3,7,4,0,2.0,6.19
13,17,5,1,3.3,31.09
19,21,3,1,2.3,31.02
7,19,4,0,1.5,13.54
9,6,4,0,4.0,15.16
19,16,1,1,0.1,27.46
13,20,4,0,2.3,17.47
8,12,3,0,0.4,9.64
18,17,6,0,1.7,32.43
2,6,5,1,4.7,6.8
18,8,5,0,0.5,31.56
18,16,1,2,8.2,38.3
11,20,6,0,6.6,20.79
1,11,4,0,1.6,2.04
14,20,1,0,0.0,17.04
16,11,5,2,4.7,32.87
11,20,3,0,6.4,20.34
1,12,1,0,0.6,2.37
7,16,3,0,7.4,14.94
16,19,6,0,7.4,35.04
14,16,6,1,1.9,21.05
15,6,2,0,4.8,22.31
14,12,4,1,1.8,21.02
11,7,3,2,2.5,21.08
16,11,4,0,1.2,21.2
19,18,6,1,0.5,42.4
17,13,3,0,4.1,24.54
6,18,0,0,0.0,9.72
11,10,6,0,2.6,21.29
17,15,0,1,6.0,31.8
9,8,0,0,0.8,15.57
18,16,6,0,1.2,22.8
17,13,3,2,2.7,30.69
12,13,5,1,0.9,19.36
5,9,5,0,5.6,13.43
11,13,4,0,1.4,15.04
4,10,0,0,2.6,11.09
4,18,4,0,0.8,5.69
3,16,3,0,0.1,1.0
17,10,4,0,0.6,31.43
7,8,4,0,0.1,12.12
4,20,0,1,1.9,8.34
13,12,6,0,2.7,17.63
12,16,5,0,0.1,14.94
1,19,1,0,0.3,1.45
19,16,2,0,2.0,25.33
18,14,3,0,4.8,25.26
11,14,3,0,3.0,15.69
3,6,3,0,0.3,3.48
17,6,2,0,6.6,27.22
12,15,1,0,7.5,22.14
10,17,5,0,1.2,18.23
8,17,4,0,2.9,17.24
15,16,5,0,2.0,19.05
5,20,3,0,8.5,14.28
4,10,4,0,2.1,9.75
19,6,0,2,9.7,42.33
4,9,5,0,0.7,7.55
15,17,0,1,1.3,33.99
17,6,0,1,4.6,30.12
12,20,6,2,4.6,25.08
3,7,5,0,4.0,8.49
10,7,3,1,5.9,19.59
15,21,2,2,3.6,28.25
10,9,3,0,3.0,21.17
18,13,0,0,1.8,21.76
1,7,0,2,1.9,4.94
3,19,3,0,1.6,6.96
12,14,2,0,2.9,16.49
1,20,2,1,1.6,4.27
3,17,6,0,0.5,4.96
3,14,4,0,0.3,3.67
5,7,1,0,7.7,13.48
19,6,0,0,0.1,24.45
1,15,2,1,0.3,1.35
4,20,5,0,1.8,5.96
4,15,6,1,0.9,7.36
17,14,0,0,1.6,23.5
14,20,1,0,0.4,16.35
18,7,5,0,0.4,21.61
1,13,0,0,4.8,5.83
16,19,6,1,4.3,40.01
3,8,6,0,0.3,4.7
9,6,2,1,3.3,15.38
4,16,4,0,2.8,7.22
5,6,3,0,3.7,10.6
11,15,6,0,1.9,16.03
9,7,5,1,0.9,13.38
3,12,3,0,3.3,7.95
6,17,2,0,1.4,13.52
11,11,2,0,0.7,13.73
9,21,5,0,1.6,11.91
15,17,1,0,4.3,30.8
3,16,6,0,1.9,5.57
1,7,5,2,1.1,1.0
19,9,0,0,5.3,37.89
14,7,1,0,6.4,23.14
17,6,3,0,1.7,22.61
14,17,0,0,1.4,25.36
17,8,1,0,2.8,33.08
14,20,3,2,0.2,24.25
12,9,0,1,3.5,29.03
16,15,4,0,4.6,22.99
1,10,6,0,1.5,3.59
13,10,5,1,0.6,27.53
6,20,5,2,0.1,10.92
17,12,5,0,3.0,22.18
12,19,4,0,0.9,21.49
19,20,6,1,1.9,28.71
6,15,1,0,1.5,8.56
7,13,6,0,0.6,9.79
1,14,2,2,2.1,3.19
1,17,0,1,1.8,2.75
5,12,1,0,2.9,9.93
6,10,2,0,0.9,11.62
16,14,5,0,0.7,19.8
16,13,5,2,5.1,32.85
14,15,5,2,3.6,26.55
1,14,2,1,4.4,6.88
13,15,0,0,0.4,16.76
10,21,0,0,0.8,11.4
10,13,2,0,2.6,14.18
9,11,3,0,5.8,16.22
13,9,5,0,6.7,30.6
3,14,1,0,5.3,10.04
18,21,0,0,0.1,21.07
2,17,6,2,5.2,9.89
17,14,2,0,6.9,27.83
19,15,3,1,0.2,28.98
13,21,4,0,1.6,17.23
13,15,2,1,2.3,22.17
1,14,6,0,0.8,3.29
2,19,3,0,2.2,6.06
1,15,4,0,6.5,7.88
5,8,3,0,6.1,13.06
3,16,0,0,8.4,13.67
7,17,2,1,2.0,16.46
13,20,6,0,1.6,17.25
18,8,4,0,3.3,36.4
7,16,3,0,1.6,10.48
1,11,4,0,0.1,1.0
5,11,1,1,3.8,11.21
17,20,6,0,1.0,21.24
8,18,2,0,0.2,14.23
15,20,0,1,0.1,22.36
4,18,4,0,8.0,14.48
2,11,5,1,0.9,5.13
5,10,3,0,1.8,11.16
1,19,5,0,9.0,10.6
5,10,4,0,1.9,10.12
6,7,6,0,0.2,8.23
2,19,5,1,2.4,6.96
1,12,3,0,0.3,1.0
4,17,4,0,0.3,6.82
7,9,0,0,5.7,18.77
1,19,0,0,1.0,4.21
1,8,2,1,3.4,6.71
8,13,0,0,2.1,11.11
16,9,4,1,0.8,34.59
13,20,6,2,2.2,24.28
18,16,4,0,0.2,21.5
10,9,0,1,1.3,22.33
12,13,1,0,2.2,14.81
1,6,4,0,0.8,2.02
10,14,2,0,3.2,15.87
9,19,1,0,0.2,15.96
3,21,0,2,2.0,5.87
19,12,6,0,3.8,27.37
9,20,3,0,1.7,12.85
10,17,4,0,6.2,24.23
19,7,3,0,3.0,25.7
16,16,5,0,9.5,28.82
18,21,2,1,1.0,28.99
14,17,1,0,8.4,32.42
3,11,3,1,2.8,7.41
2,13,2,1,4.1,6.87
1,16,3,0,7.0,8.41
18,10,3,0,2.4,34.48
9,11,2,0,5.9,16.3
13,17,4,1,2.3,29.95
2,15,3,0,2.7,4.31
7,13,2,0,1.8,10.33
16,18,3,0,0.5,27.09
19,11,6,0,2.4,25.15
15,17,4,0,11.4,36.4
11,14,6,0,4.6,16.77
1,20,6,0,4.1,5.56
7,17,2,0,3.1,15.23
8,14,6,0,1.3,10.93
10,14,3,0,0.6,12.87
5,11,0,1,0.8,7.08
9,17,4,0,0.0,16.45
1,20,3,0,3.4,4.47
2,17,1,0,5.0,8.27
19,14,2,0,0.9,23.49
14,8,3,0,0.3,25.83
10,10,4,0,1.2,19.15
9,7,6,1,1.0,14.86
10,17,4,0,1.8,20.23
6,18,1,0,0.9,11.25
17,18,6,2,1.2,42.6
6,13,1,0,7.1,13.95
4,16,5,0,1.2,6.91
3,18,5,0,4.6,9.19
19,9,3,2,2.9,50.02
18,11,0,0,1.2,23.11
4,11,6,0,5.1,10.96
8,21,4,0,2.7,12.16
17,10,0,1,0.0,36.78
5,17,6,1,0.2,12.77
13,17,6,0,4.2,26.53
1,6,6,0,1.8,2.73
13,16,6,0,1.6,17.64
4,12,0,0,0.5,4.53
14,15,3,1,0.5,20.56
3,20,2,0,4.8,9.73
5,13,2,0,5.3,10.19
7,6,2,0,2.5,10.54
1,15,1,0,1.0,3.3
12,12,6,0,8.1,22.54
11,9,6,2,2.9,30.05
8,11,4,0,4.8,14.91
6,14,1,0,0.0,5.74
2,20,4,0,1.8,3.46
19,21,5,0,6.1,28.07
14,10,4,0,1.2,26.49
1,13,4,0,3.9,4.6
10,21,3,0,3.2,13.49
16,21,2,0,0.5,19.45
4,10,6,0,4.5,10.12
11,7,1,0,0.4,14.13
16,9,5,1,3.9,39.68
1,19,1,0,14.1,16.05
16,7,6,2,9.5,36.93
19,12,3,0,4.8,27.48
9,12,4,0,2.3,13.46
9,19,5,2,3.4,26.1
9,20,2,0,3.9,14.35
17,8,6,0,0.0,30.91
12,19,0,0,0.3,21.31
13,18,0,1,2.7,32.46
8,12,3,0,0.0,9.11
16,20,2,0,7.2,26.4
18,6,0,0,2.0,24.23
1,6,0,1,0.9,2.02
1,14,6,0,1.5,4.09
12,11,5,0,5.7,19.97
6,18,5,0,7.9,19.9
9,19,6,1,0.4,20.4
5,21,1,0,4.5,11.46
16,17,6,0,2.6,29.76
18,10,2,1,2.6,43.18
17,18,0,0,4.5,33.88
18,21,5,0,0.8,22.21
1,11,6,2,2.3,4.49
19,11,5,1,1.2,29.04
8,6,5,0,0.3,9.55
3,10,1,0,0.3,5.44
5,14,2,0,0.4,5.98
8,9,4,2,2.9,23.26
19,8,5,2,0.3,47.75
18,6,2,0,2.5,23.68
18,19,3,0,2.7,34.33
1,20,1,1,7.0,9.13
15,7,4,0,3.0,20.1
18,8,5,0,12.7,45.51
7,9,6,0,0.1,12.19
16,12,5,0,3.7,23.83
16,11,1,1,0.1,25.01
15,16,1,2,3.9,28.84
6,13,0,0,1.5,9.17
9,19,5,0,2.8,18.69
7,14,2,0,1.1,11.06
14,20,1,1,0.5,20.87
11,11,1,0,3.9,17.6
16,12,3,0,7.0,26.65
6,9,3,0,0.6,11.49
16,7,3,0,7.6,25.97
16,14,1,0,0.5,18.87
12,14,4,2,4.0,22.8
17,20,2,0,9.6,30.93
5,9,1,0,0.5,8.4
13,17,6,0,1.7,24.36
8,8,6,0,1.2,15.62
5,15,0,0,1.5,7.63
12,19,6,0,4.2,23.67
9,16,5,1,3.2,16.55
3,11,4,0,10.4,13.72
3,19,4,0,0.6,6.44
1,19,2,0,2.4,3.72
18,8,4,1,1.8,39.71
12,6,2,0,7.5,21.95
9,9,6,1,0.0,20.01
9,6,4,0,13.6,25.35
18,7,5,0,2.0,24.6
18,8,2,0,2.9,32.94
7,13,3,2,1.3,13.21
4,15,3,0,5.7,11.07
13,9,4,0,2.5,25.31
17,9,4,0,3.3,32.54
2,18,6,0,3.1,7.24
14,15,2,0,1.4,16.91
3,21,6,0,0.2,4.53
5,14,2,0,4.9,11.0
14,12,5,0,1.0,18.38
3,21,1,0,5.7,9.05
7,7,3,0,2.8,9.95
18,8,1,0,1.3,33.71
13,9,1,0,2.7,26.9
10,9,0,0,3.1,20.36
13,15,2,0,3.7,19.51
16,13,0,0,5.2,24.9
9,15,0,0,0.5,11.93
2,19,1,0,8.7,13.27
5,15,0,0,1.6,8.37
17,11,5,0,5.9,26.76
4,21,2,0,0.7,5.65
17,8,1,0,0.1,29.24
9,16,2,0,2.6,14.79
2,14,5,0,1.2,2.35
18,15,4,0,12.5,34.85
11,21,0,1,0.3,16.89
13,13,1,0,0.1,15.56
8,14,3,2,0.1,13.65
1,20,2,0,0.7,2.56
17,21,6,1,2.6,26.31
12,10,5,0,2.1,22.56
4,8,0,1,1.3,10.62
13,9,2,0,0.3,24.11
9,19,5,0,0.8,15.8
7,18,2,0,0.6,12.96
5,17,4,2,4.1,17.59
5,10,6,2,4.5,15.0
17,14,5,0,4.5,25.1
9,14,2,0,10.4,22.14
6,19,6,0,6.5,17.55
19,8,4,0,2.1,34.29
16,12,4,0,1.6,21.49
2,21,4,2,7.4,12.23
10,11,0,0,2.8,14.45
16,20,5,0,1.0,20.67
5,9,2,0,2.5,12.65
15,21,2,0,14.5,33.62
13,10,6,0,5.7,27.87
13,19,6,0,1.0,23.87
13,20,5,0,9.2,24.86
15,15,4,0,12.0,29.0
14,7,2,0,0.8,15.55
8,16,2,0,6.8,16.5
11,12,4,1,6.4,23.54
18,19,3,0,0.1,30.46
4,9,3,1,3.3,10.81
10,7,4,0,1.1,13.11
1,16,6,0,3.4,4.6
5,11,0,0,7.3,13.02
13,16,6,0,2.1,18.25
1,17,6,1,1.6,3.07
8,7,2,0,7.6,18.48
3,21,6,0,11.0,15.51
3,15,2,0,0.2,5.23
7,7,3,0,7.7,15.25
4,12,6,0,0.3,5.6
3,6,4,0,1.2,4.95
15,12,5,0,4.3,22.63
8,15,5,0,4.5,13.76
3,10,6,0,3.9,8.06
7,6,0,0,0.1,6.71
18,21,6,0,0.4,21.0
11,11,4,0,8.3,20.48
11,12,3,0,0.3,13.18
17,6,3,0,0.2,20.15
6,14,6,0,5.4,11.45
8,20,2,2,3.1,17.3
1,12,1,0,1.3,2.38
10,6,0,0,0.5,11.77
19,8,0,1,6.5,48.69
3,21,1,0,13.4,16.63
4,10,5,0,0.2,7.82
11,9,5,0,2.4,20.55
15,7,5,1,0.9,23.33
1,21,3,1,5.4,7.13
9,20,4,0,1.3,11.77
11,6,0,0,3.8,16.96
19,9,1,0,2.3,35.14
13,12,2,0,2.3,17.57
16,16,6,0,5.9,23.19
4,9,2,0,1.9,8.91
1,14,6,0,5.6,6.68
13,21,3,1,1.4,20.72
1,19,0,0,0.6,3.09
5,13,4,0,1.8,8.93
5,13,0,1,2.1,9.7
14,10,6,1,2.0,33.72
14,17,5,0,5.0,30.18
8,20,2,0,2.5,12.43
4,6,0,0,6.6,11.47
7,20,2,1,2.2,12.91
19,14,1,0,0.8,23.99
15,7,1,0,0.4,18.53
4,11,2,0,6.1,11.74
19,15,4,0,0.2,23.22
9,21,4,1,0.4,12.33
13,19,0,0,0.2,23.62
14,10,2,0,1.7,26.06
14,15,3,0,2.3,19.49
10,18,4,0,0.1,17.1
16,20,6,0,2.2,21.09
5,13,4,1,1.5,8.32
6,16,5,2,4.5,15.72
2,8,1,0,5.3,9.48
13,11,4,0,3.5,19.78
13,11,6,2,1.9,24.68
19,15,4,0,0.7,23.72
18,8,6,2,5.6,49.16
19,17,5,0,1.3,32.35
1,17,6,0,1.3,3.81
8,20,4,0,7.4,17.21
16,17,5,1,11.1,47.01
2,12,2,1,6.9,9.81
8,16,2,0,19.0,29.36
6,9,1,0,6.1,17.28
16,10,0,0,3.7,32.89
11,14,5,0,1.0,14.89
17,11,4,0,9.2,28.24
19,21,0,0,6.3,29.27
11,15,2,0,0.8,14.23
8,20,4,0,2.0,11.69
4,18,0,0,0.2,7.04
11,9,5,0,9.2,28.66
8,13,5,0,2.6,12.8
9,21,0,2,0.8,16.61
2,14,6,0,1.0,3.76
16,15,5,0,11.8,30.88
6,10,3,0,2.9,12.34
19,7,2,2,1.6,33.97
8,20,1,0,2.1,11.99
14,20,1,0,0.3,17.36
16,11,3,2,0.2,26.59
12,16,0,0,2.7,16.12
5,20,5,0,2.2,8.29
19,17,3,0,1.3,34.33
18,13,3,1,2.5,29.36
9,18,5,0,0.2,16.31
2,10,2,0,8.6,11.48
12,6,5,0,1.0,15.88
2,13,5,0,0.2,1.63
10,14,6,2,0.6,17.57
1,6,4,0,0.3,1.0
4,13,0,0,0.6,4.65
12,15,1,2,1.6,20.78
9,17,1,0,4.0,20.77
4,7,3,0,1.0,5.73
9,9,6,0,1.7,18.37
6,18,3,0,7.9,18.25
1,20,3,0,1.1,2.25
10,20,0,0,4.8,17.65
14,7,3,0,0.5,16.24
18,7,3,0,0.6,23.05
6,15,4,0,1.8,9.44
18,8,0,0,0.8,32.94
16,19,2,0,7.0,34.4
15,13,6,0,0.2,18.72
16,9,2,0,2.7,30.76
8,12,5,2,2.8,16.9
13,17,4,2,0.2,33.11
11,15,1,0,4.0,18.0
7,8,5,2,1.9,21.39
17,15,2,2,3.9,32.5
18,17,0,0,5.3,36.69
19,19,1,0,1.2,34.05
13,20,3,2,2.0,23.73
15,19,0,0,0.9,27.54
1,21,1,0,0.7,1.95
16,18,2,0,0.0,27.63
5,16,5,0,9.9,14.98
3,19,3,0,1.7,5.98
10,8,3,0,0.0,19.45
19,7,6,0,0.0,23.73
5,18,0,0,1.0,10.03
7,17,5,1,0.0,11.23
14,11,3,0,1.4,17.99
3,11,1,0,0.2,4.0
13,6,6,0,0.1,15.61
13,12,6,0,3.3,18.73
10,17,4,2,7.1,32.01
2,19,2,0,1.6,5.0
6,19,0,0,5.4,17.07
8,9,5,0,0.1,13.88
4,18,4,0,4.5,11.3
12,16,4,0,0.2,14.17
15,17,0,0,5.5,32.24
8,8,1,0,6.4,20.91
7,18,5,0,4.6,16.61
14,18,2,2,5.2,39.92
19,13,0,0,2.5,25.9
14,7,5,0,0.9,18.63
13,14,4,1,3.1,22.61
1,18,4,1,1.7,2.67
19,13,0,0,0.0,22.79
1,21,5,2,1.9,5.69
4,13,4,0,3.2,8.4
10,18,0,0,0.0,18.83
3,8,6,0,2.9,6.22
9,18,0,0,3.2,18.14
3,9,2,0,0.5,4.38
6,7,0,0,1.7,9.16
6,7,6,0,10.0,16.64
12,9,5,1,6.5,31.63
1,11,5,0,1.6,1.53
16,10,4,0,1.3,28.67
5,20,3,0,0.4,5.0
9,6,2,0,0.1,9.76
10,21,5,1,1.1,15.75
13,18,4,0,8.5,29.26
15,15,4,0,9.6,25.6
12,6,2,0,5.0,21.02
5,20,2,1,1.3,9.72
5,11,4,0,0.5,5.71
18,8,6,0,2.7,34.2
12,8,3,0,3.1,23.57
3,12,6,1,1.7,5.73
7,18,1,0,3.5,13.07
17,18,6,2,4.1,47.58
19,6,4,0,4.6,27.36
18,6,2,0,2.1,23.95
1,19,0,0,4.7,7.69
5,18,0,0,0.1,9.66
2,15,2,1,3.4,6.69
1,8,6,1,0.8,2.62
7,19,2,0,0.9,13.98
11,13,1,0,0.3,13.11
11,6,5,2,0.6,20.36
18,21,2,0,14.5,35.97
17,15,0,1,1.6,25.24
2,18,3,2,7.9,11.3
7,9,2,0,0.5,12.65
7,14,1,1,0.7,12.0
10,19,3,0,2.4,19.27
3,9,1,0,1.3,4.75
12,15,3,0,3.1,17.21
3,13,2,0,1.6,5.61
11,12,0,0,5.0,17.54
12,8,3,1,1.7,27.56
4,12,4,0,2.5,7.24
16,20,5,0,1.2,20.49
18,12,1,0,3.7,26.91
4,15,3,0,3.2,8.12
6,8,1,0,1.5,13.14
15,7,0,0,1.0,20.29
1,20,1,0,2.9,4.6
3,14,1,0,8.6,11.83
5,20,4,1,0.4,7.89
17,6,1,0,4.8,26.41
14,19,3,0,2.3,26.94
9,12,1,2,2.2,17.13
3,9,2,1,9.8,17.6
13,7,1,0,2.8,17.45
3,20,2,0,5.3,9.38
11,7,5,1,2.2,18.92
2,13,1,0,0.9,3.29
15,12,6,1,3.6,26.5
13,17,5,0,7.7,30.92
19,12,6,0,5.5,29.14
16,10,1,0,0.7,28.01
18,19,3,0,1.1,32.17
7,21,6,0,2.2,10.5
13,15,2,0,2.5,17.31
4,13,5,0,0.6,6.38
9,19,5,2,0.8,22.68
10,7,2,0,4.3,17.05
9,7,4,0,3.9,15.12
7,10,1,1,5.5,20.51
15,20,1,0,8.1,26.11
8,6,3,0,1.1,9.59
19,11,4,0,5.9,28.89
11,9,4,0,3.3,22.77
5,11,6,0,9.5,15.34
2,12,3,2,1.0,5.43
10,18,5,0,0.9,19.19
16,8,2,0,3.7,31.65
13,21,5,0,7.9,22.99
8,16,0,0,5.2,14.78
9,18,3,1,3.9,23.72
11,13,2,0,1.5,15.11
11,12,5,0,3.8,18.65
16,18,5,0,4.8,33.41
10,6,4,0,4.2,15.95
12,11,3,0,3.4,16.94
6,12,0,0,0.1,7.37
12,21,1,0,3.2,18.26
10,19,3,2,2.0,27.49
18,16,0,0,9.8,29.7
18,20,0,0,2.8,24.61
4,9,3,0,2.8,7.03
9,19,2,0,15.4,30.8
